compressor_name,abs,Compressor_field__params, absolute_error, relative_error, Max Compression Throughput(MB/s), Max DeCompression Throughput(MB/s), Max Compress Time(s), Min Compression Throughput(MB/s), Min DeCompression Throughput(MB/s), Compression Ratio,FILE_0,FILE_1,FILE_2,FILE_3,FILE_4,FILE_5
SZ,0.003564102564102564,SZ_x__abs0.003564102564102564,0.0035640999999999997,0.0035640999999999997,61.8227,51.7975,1.6842099999999998,42.9937,47.534,5.1435,spectrum_101.png,halo_101.png,halo_ratio_101.png,halo_ratio_zoom_101.png,halo_abs_101.png,halo_diff_101.png
SZ,0.0035897435897435897,SZ_x__abs0.0035897435897435897,0.00358973,0.00358973,54.4454,52.8351,1.7224700000000002,43.9543,47.9123,5.157109999999999,spectrum_102.png,halo_102.png,halo_ratio_102.png,halo_ratio_zoom_102.png,halo_abs_102.png,halo_diff_102.png
SZ,0.003615384615384616,SZ_x__abs0.0036153846153846154,0.00361538,0.00361538,62.657,51.7942,1.61709,44.7309,48.3398,5.14814,spectrum_103.png,halo_103.png,halo_ratio_103.png,halo_ratio_zoom_103.png,halo_abs_103.png,halo_diff_103.png
SZ,0.0036410256410256405,SZ_x__abs0.003641025641025641,0.00364102,0.00364102,53.2909,51.553000000000004,1.73527,44.3604,48.3179,5.17034,spectrum_104.png,halo_104.png,halo_ratio_104.png,halo_ratio_zoom_104.png,halo_abs_104.png,halo_diff_104.png
SZ,0.003666666666666667,SZ_x__abs0.003666666666666667,0.00366666,0.00366666,59.433,52.8693,1.6684,44.3142,48.5278,5.18759,spectrum_105.png,halo_105.png,halo_ratio_105.png,halo_ratio_zoom_105.png,halo_abs_105.png,halo_diff_105.png
SZ,0.003692307692307693,SZ_x__abs0.0036923076923076927,0.00369231,0.00369231,54.2334,52.5161,1.7368599999999998,41.6085,48.0513,5.17875,spectrum_106.png,halo_106.png,halo_ratio_106.png,halo_ratio_zoom_106.png,halo_abs_106.png,halo_diff_106.png
SZ,0.0037179487179487187,SZ_x__abs0.0037179487179487183,0.00371795,0.00371795,53.9947,52.7579,1.7020099999999998,44.434,47.6465,5.19672,spectrum_107.png,halo_107.png,halo_ratio_107.png,halo_ratio_zoom_107.png,halo_abs_107.png,halo_diff_107.png
SZ,0.003743589743589744,SZ_x__abs0.003743589743589744,0.00374359,0.00374359,60.5524,52.1652,1.6835799999999999,44.7568,48.1869,5.21315,spectrum_108.png,halo_108.png,halo_ratio_108.png,halo_ratio_zoom_108.png,halo_abs_108.png,halo_diff_108.png
SZ,0.0037692307692307695,SZ_x__abs0.0037692307692307695,0.00376923,0.00376923,62.078,52.2416,1.7335,43.3315,47.9325,5.225219999999999,spectrum_109.png,halo_109.png,halo_ratio_109.png,halo_ratio_zoom_109.png,halo_abs_109.png,halo_diff_109.png
SZ,0.003794871794871795,SZ_x__abs0.003794871794871795,0.00379487,0.00379487,62.4663,52.8854,1.63989,43.4491,48.3026,5.22466,spectrum_110.png,halo_110.png,halo_ratio_110.png,halo_ratio_zoom_110.png,halo_abs_110.png,halo_diff_110.png
SZ,0.003820512820512821,SZ_x__abs0.0038205128205128207,0.00382051,0.00382051,53.7301,52.6366,1.62753,44.7566,48.3716,5.23579,spectrum_111.png,halo_111.png,halo_ratio_111.png,halo_ratio_zoom_111.png,halo_abs_111.png,halo_diff_111.png
SZ,0.003846153846153847,SZ_x__abs0.0038461538461538464,0.00384615,0.00384615,59.6303,53.0168,1.6548200000000002,42.4509,47.5069,5.25275,spectrum_112.png,halo_112.png,halo_ratio_112.png,halo_ratio_zoom_112.png,halo_abs_112.png,halo_diff_112.png
SZ,0.003871794871794872,SZ_x__abs0.003871794871794872,0.00387179,0.00387179,62.0544,52.3391,1.7006599999999998,44.7423,47.1629,5.2487900000000005,spectrum_113.png,halo_113.png,halo_ratio_113.png,halo_ratio_zoom_113.png,halo_abs_113.png,halo_diff_113.png
SZ,0.0038974358974358976,SZ_x__abs0.0038974358974358976,0.00389743,0.00389743,61.7466,52.681999999999995,1.69829,43.7404,47.6689,5.2616,spectrum_114.png,halo_114.png,halo_ratio_114.png,halo_ratio_zoom_114.png,halo_abs_114.png,halo_diff_114.png
SZ,0.003923076923076922,SZ_x__abs0.003923076923076923,0.00392307,0.00392307,61.9965,53.1627,1.6300299999999999,46.0558,48.5721,5.27685,spectrum_115.png,halo_115.png,halo_ratio_115.png,halo_ratio_zoom_115.png,halo_abs_115.png,halo_diff_115.png
SZ,0.003948717948717949,SZ_x__abs0.003948717948717949,0.00394871,0.00394871,62.211999999999996,53.0811,1.6123,45.4435,48.6759,5.2750699999999995,spectrum_116.png,halo_116.png,halo_ratio_116.png,halo_ratio_zoom_116.png,halo_abs_116.png,halo_diff_116.png
SZ,0.003974358974358975,SZ_x__abs0.0039743589743589745,0.00397435,0.00397435,62.3459,53.0745,1.6579099999999998,43.6097,47.8367,5.2845699999999995,spectrum_117.png,halo_117.png,halo_ratio_117.png,halo_ratio_zoom_117.png,halo_abs_117.png,halo_diff_117.png
SZ,0.004,SZ_x__abs0.004,0.00399999,0.00399999,61.0883,53.9535,1.57331,49.513999999999996,49.2663,5.29866,spectrum_118.png,halo_118.png,halo_ratio_118.png,halo_ratio_zoom_118.png,halo_abs_118.png,halo_diff_118.png
SZ,0.004025641025641026,SZ_x__abs0.004025641025641026,0.00402564,0.00402564,63.1836,53.8743,1.5983399999999999,46.2728,49.3414,5.30122,spectrum_119.png,halo_119.png,halo_ratio_119.png,halo_ratio_zoom_119.png,halo_abs_119.png,halo_diff_119.png
SZ,0.0040512820512820505,SZ_x__abs0.004051282051282051,0.00405127,0.00405127,63.3371,53.8931,1.6050200000000001,47.1186,49.8329,5.32095,spectrum_120.png,halo_120.png,halo_ratio_120.png,halo_ratio_zoom_120.png,halo_abs_120.png,halo_diff_120.png
SZ,0.004076923076923077,SZ_x__abs0.004076923076923077,0.00407692,0.00407692,61.6325,53.7442,1.58257,46.3524,49.5145,5.32972,spectrum_121.png,halo_121.png,halo_ratio_121.png,halo_ratio_zoom_121.png,halo_abs_121.png,halo_diff_121.png
SZ,0.004102564102564103,SZ_x__abs0.0041025641025641026,0.00410256,0.00410256,63.1068,54.6023,1.57351,47.8975,48.9416,5.32527,spectrum_122.png,halo_122.png,halo_ratio_122.png,halo_ratio_zoom_122.png,halo_abs_122.png,halo_diff_122.png
SZ,0.004128205128205128,SZ_x__abs0.004128205128205128,0.004128199999999999,0.004128199999999999,63.4608,54.2726,1.5850899999999999,48.5884,50.0809,5.33754,spectrum_123.png,halo_123.png,halo_ratio_123.png,halo_ratio_zoom_123.png,halo_abs_123.png,halo_diff_123.png
SZ,0.004153846153846154,SZ_x__abs0.004153846153846154,0.00415384,0.00415384,63.2567,54.4198,1.5896700000000001,46.4396,49.2984,5.34644,spectrum_124.png,halo_124.png,halo_ratio_124.png,halo_ratio_zoom_124.png,halo_abs_124.png,halo_diff_124.png
SZ,0.0041794871794871786,SZ_x__abs0.004179487179487179,0.00417948,0.00417948,53.9944,53.7462,1.6119999999999999,47.4707,49.8364,5.34675,spectrum_125.png,halo_125.png,halo_ratio_125.png,halo_ratio_zoom_125.png,halo_abs_125.png,halo_diff_125.png
SZ,0.004205128205128205,SZ_x__abs0.004205128205128205,0.00420512,0.00420512,63.4619,54.465,1.58608,48.7099,50.1922,5.36177,spectrum_126.png,halo_126.png,halo_ratio_126.png,halo_ratio_zoom_126.png,halo_abs_126.png,halo_diff_126.png
SZ,0.0042307692307692315,SZ_x__abs0.004230769230769231,0.00423077,0.00423077,63.5235,54.3019,1.60784,47.2985,50.168,5.37825,spectrum_127.png,halo_127.png,halo_ratio_127.png,halo_ratio_zoom_127.png,halo_abs_127.png,halo_diff_127.png
SZ,0.004256410256410256,SZ_x__abs0.004256410256410256,0.00425641,0.00425641,63.6762,54.8273,1.5854700000000002,46.3209,50.57899999999999,5.36955,spectrum_128.png,halo_128.png,halo_ratio_128.png,halo_ratio_zoom_128.png,halo_abs_128.png,halo_diff_128.png
SZ,0.004282051282051282,SZ_x__abs0.004282051282051282,0.00428205,0.00428205,63.6062,54.9065,1.60974,47.5431,50.1092,5.380330000000001,spectrum_129.png,halo_129.png,halo_ratio_129.png,halo_ratio_zoom_129.png,halo_abs_129.png,halo_diff_129.png
SZ,0.0043076923076923075,SZ_x__abs0.0043076923076923075,0.00430769,0.00430769,63.5768,54.3052,1.57322,46.0257,50.6927,5.39773,spectrum_130.png,halo_130.png,halo_ratio_130.png,halo_ratio_zoom_130.png,halo_abs_130.png,halo_diff_130.png
SZ,0.004333333333333333,SZ_x__abs0.004333333333333333,0.00433333,0.00433333,63.4951,54.8767,1.58016,46.9251,50.218,5.38853,spectrum_131.png,halo_131.png,halo_ratio_131.png,halo_ratio_zoom_131.png,halo_abs_131.png,halo_diff_131.png
SZ,0.00435897435897436,SZ_x__abs0.004358974358974359,0.00435896,0.00435896,63.4724,55.4064,1.59815,47.2538,50.4776,5.40526,spectrum_132.png,halo_132.png,halo_ratio_132.png,halo_ratio_zoom_132.png,halo_abs_132.png,halo_diff_132.png
SZ,0.004384615384615384,SZ_x__abs0.004384615384615384,0.00438461,0.00438461,63.5447,55.062,1.57931,46.956,50.6297,5.41879,spectrum_133.png,halo_133.png,halo_ratio_133.png,halo_ratio_zoom_133.png,halo_abs_133.png,halo_diff_133.png
SZ,0.00441025641025641,SZ_x__abs0.00441025641025641,0.00441026,0.00441026,63.4987,55.2995,1.62627,47.0666,49.6659,5.425730000000001,spectrum_134.png,halo_134.png,halo_ratio_134.png,halo_ratio_zoom_134.png,halo_abs_134.png,halo_diff_134.png
SZ,0.004435897435897436,SZ_x__abs0.004435897435897436,0.0044358999999999996,0.0044358999999999996,63.6066,55.3415,1.60893,45.0821,50.1086,5.43131,spectrum_135.png,halo_135.png,halo_ratio_135.png,halo_ratio_zoom_135.png,halo_abs_135.png,halo_diff_135.png
SZ,0.004461538461538461,SZ_x__abs0.004461538461538461,0.00446153,0.00446153,63.5919,55.1011,1.58991,45.4283,49.086999999999996,5.444719999999999,spectrum_136.png,halo_136.png,halo_ratio_136.png,halo_ratio_zoom_136.png,halo_abs_136.png,halo_diff_136.png
SZ,0.004487179487179487,SZ_x__abs0.004487179487179487,0.00448718,0.00448718,63.3985,55.3482,1.7225700000000002,43.4338,50.1385,5.44804,spectrum_137.png,halo_137.png,halo_ratio_137.png,halo_ratio_zoom_137.png,halo_abs_137.png,halo_diff_137.png
SZ,0.004512820512820513,SZ_x__abs0.0045128205128205125,0.00451282,0.00451282,62.7723,55.8744,1.62724,45.1426,50.5094,5.45145,spectrum_138.png,halo_138.png,halo_ratio_138.png,halo_ratio_zoom_138.png,halo_abs_138.png,halo_diff_138.png
SZ,0.004538461538461539,SZ_x__abs0.004538461538461539,0.00453845,0.00453845,62.8046,56.1784,1.7378200000000001,43.9715,50.7229,5.4609,spectrum_139.png,halo_139.png,halo_ratio_139.png,halo_ratio_zoom_139.png,halo_abs_139.png,halo_diff_139.png
SZ,0.004564102564102565,SZ_x__abs0.004564102564102565,0.00456409,0.00456409,63.0871,56.0301,1.6836,42.7614,49.9895,5.47168,spectrum_140.png,halo_140.png,halo_ratio_140.png,halo_ratio_zoom_140.png,halo_abs_140.png,halo_diff_140.png
SZ,0.00458974358974359,SZ_x__abs0.00458974358974359,0.00458974,0.00458974,55.0159,56.0111,1.73544,43.573,50.4749,5.474530000000001,spectrum_141.png,halo_141.png,halo_ratio_141.png,halo_ratio_zoom_141.png,halo_abs_141.png,halo_diff_141.png
SZ,0.004615384615384616,SZ_x__abs0.004615384615384616,0.00461538,0.00461538,54.8233,55.3802,1.64565,43.5898,50.0448,5.48418,spectrum_142.png,halo_142.png,halo_ratio_142.png,halo_ratio_zoom_142.png,halo_abs_142.png,halo_diff_142.png
SZ,0.004666666666666667,SZ_x__abs0.004666666666666667,0.00466666,0.00466666,54.3515,55.1078,1.6394,43.5463,50.6202,5.49613,spectrum_144.png,halo_144.png,halo_ratio_144.png,halo_ratio_zoom_144.png,halo_abs_144.png,halo_diff_144.png
SZ,0.004692307692307693,SZ_x__abs0.004692307692307693,0.0046923,0.0046923,63.2091,55.6368,1.68195,41.5863,51.0048,5.51242,spectrum_145.png,halo_145.png,halo_ratio_145.png,halo_ratio_zoom_145.png,halo_abs_145.png,halo_diff_145.png
SZ,0.004717948717948718,SZ_x__abs0.004717948717948718,0.00471795,0.00471795,62.9518,55.9597,1.71426,43.8108,50.4768,5.521809999999999,spectrum_146.png,halo_146.png,halo_ratio_146.png,halo_ratio_zoom_146.png,halo_abs_146.png,halo_diff_146.png
SZ,0.004743589743589744,SZ_x__abs0.004743589743589744,0.00474358,0.00474358,63.0876,56.0039,1.6655099999999998,44.0828,50.3329,5.512980000000001,spectrum_147.png,halo_147.png,halo_ratio_147.png,halo_ratio_zoom_147.png,halo_abs_147.png,halo_diff_147.png
SZ,0.00476923076923077,SZ_x__abs0.0047692307692307695,0.00476922,0.00476922,63.245,56.244,1.6849,45.3786,50.7483,5.53251,spectrum_148.png,halo_148.png,halo_ratio_148.png,halo_ratio_zoom_148.png,halo_abs_148.png,halo_diff_148.png
SZ,0.004794871794871795,SZ_x__abs0.004794871794871795,0.00479487,0.00479487,63.3268,56.3449,1.651,43.7755,51.5218,5.54355,spectrum_149.png,halo_149.png,halo_ratio_149.png,halo_ratio_zoom_149.png,halo_abs_149.png,halo_diff_149.png
SZ,0.004820512820512821,SZ_x__abs0.004820512820512821,0.00482051,0.00482051,61.5116,56.4718,1.6102299999999998,44.4588,50.6641,5.53408,spectrum_150.png,halo_150.png,halo_ratio_150.png,halo_ratio_zoom_150.png,halo_abs_150.png,halo_diff_150.png
SZ,0.004846153846153846,SZ_x__abs0.004846153846153846,0.00484614,0.00484614,60.4758,56.4931,1.66061,43.0878,49.3295,5.55529,spectrum_151.png,halo_151.png,halo_ratio_151.png,halo_ratio_zoom_151.png,halo_abs_151.png,halo_diff_151.png
SZ,0.004871794871794872,SZ_x__abs0.004871794871794872,0.00487179,0.00487179,62.1614,56.0462,1.6269799999999999,44.0212,50.4008,5.56423,spectrum_152.png,halo_152.png,halo_ratio_152.png,halo_ratio_zoom_152.png,halo_abs_152.png,halo_diff_152.png
SZ,0.004897435897435898,SZ_x__abs0.004897435897435898,0.00489743,0.00489743,63.0997,56.3284,1.5897299999999999,45.8268,50.1842,5.5523,spectrum_153.png,halo_153.png,halo_ratio_153.png,halo_ratio_zoom_153.png,halo_abs_153.png,halo_diff_153.png
SZ,0.004923076923076922,SZ_x__abs0.004923076923076923,0.00492308,0.00492308,60.8387,56.1848,1.61453,44.0685,51.0392,5.5778300000000005,spectrum_154.png,halo_154.png,halo_ratio_154.png,halo_ratio_zoom_154.png,halo_abs_154.png,halo_diff_154.png
SZ,0.004948717948717949,SZ_x__abs0.004948717948717949,0.00494871,0.00494871,62.2125,56.2924,1.68038,47.0849,51.0798,5.58213,spectrum_155.png,halo_155.png,halo_ratio_155.png,halo_ratio_zoom_155.png,halo_abs_155.png,halo_diff_155.png
SZ,0.004974358974358975,SZ_x__abs0.0049743589743589745,0.00497436,0.00497436,60.9467,56.4351,1.7091900000000002,40.8858,45.7065,5.57071,spectrum_156.png,halo_156.png,halo_ratio_156.png,halo_ratio_zoom_156.png,halo_abs_156.png,halo_diff_156.png
SZ,0.005,SZ_x__abs0.005,0.005,0.005,63.4961,57.1011,1.59499,48.6347,52.9055,5.59269,spectrum_157.png,halo_157.png,halo_ratio_157.png,halo_ratio_zoom_157.png,halo_abs_157.png,halo_diff_157.png
SZ,0.005025641025641026,SZ_x__abs0.005025641025641026,0.00502563,0.00502563,63.6126,57.3109,1.60696,47.5072,52.016000000000005,5.602869999999999,spectrum_158.png,halo_158.png,halo_ratio_158.png,halo_ratio_zoom_158.png,halo_abs_158.png,halo_diff_158.png
SZ,0.0050512820512820505,SZ_x__abs0.005051282051282051,0.00505127,0.00505127,63.7832,57.3821,1.5859,47.8564,53.0556,5.61341,spectrum_159.png,halo_159.png,halo_ratio_159.png,halo_ratio_zoom_159.png,halo_abs_159.png,halo_diff_159.png
SZ,0.005076923076923077,SZ_x__abs0.005076923076923077,0.00507692,0.00507692,61.205,57.3064,1.62493,46.3445,52.4676,5.6129,spectrum_160.png,halo_160.png,halo_ratio_160.png,halo_ratio_zoom_160.png,halo_abs_160.png,halo_diff_160.png
SZ,0.0051025641025641034,SZ_x__abs0.005102564102564103,0.00510256,0.00510256,63.8997,57.2577,1.60826,48.9459,52.0635,5.6231800000000005,spectrum_161.png,halo_161.png,halo_ratio_161.png,halo_ratio_zoom_161.png,halo_abs_161.png,halo_diff_161.png
SZ,0.005128205128205128,SZ_x__abs0.005128205128205128,0.005128199999999999,0.005128199999999999,63.7528,57.3097,1.57026,49.0195,52.6787,5.63676,spectrum_162.png,halo_162.png,halo_ratio_162.png,halo_ratio_zoom_162.png,halo_abs_162.png,halo_diff_162.png
SZ,0.005153846153846154,SZ_x__abs0.005153846153846154,0.00515384,0.00515384,63.7771,57.6269,1.54567,49.6017,52.5996,5.63404,spectrum_163.png,halo_163.png,halo_ratio_163.png,halo_ratio_zoom_163.png,halo_abs_163.png,halo_diff_163.png
SZ,0.005179487179487179,SZ_x__abs0.0051794871794871794,0.00517948,0.00517948,63.5437,57.8052,1.58471,45.7479,52.7795,5.64745,spectrum_164.png,halo_164.png,halo_ratio_164.png,halo_ratio_zoom_164.png,halo_abs_164.png,halo_diff_164.png
SZ,0.005205128205128205,SZ_x__abs0.005205128205128205,0.00520512,0.00520512,64.0052,58.0404,1.58156,48.3728,53.1731,5.65623,spectrum_165.png,halo_165.png,halo_ratio_165.png,halo_ratio_zoom_165.png,halo_abs_165.png,halo_diff_165.png
SZ,0.0052307692307692315,SZ_x__abs0.005230769230769231,0.00523075,0.00523075,63.9929,58.2254,1.55495,49.4704,52.5545,5.65379,spectrum_166.png,halo_166.png,halo_ratio_166.png,halo_ratio_zoom_166.png,halo_abs_166.png,halo_diff_166.png
SZ,0.005256410256410256,SZ_x__abs0.005256410256410256,0.0052564,0.0052564,63.8039,57.903999999999996,1.62974,47.1412,53.2293,5.6679699999999995,spectrum_167.png,halo_167.png,halo_ratio_167.png,halo_ratio_zoom_167.png,halo_abs_167.png,halo_diff_167.png
SZ,0.005282051282051282,SZ_x__abs0.005282051282051282,0.00528204,0.00528204,55.9541,57.7483,1.56572,48.5403,53.4555,5.67793,spectrum_168.png,halo_168.png,halo_ratio_168.png,halo_ratio_zoom_168.png,halo_abs_168.png,halo_diff_168.png
SZ,0.0053076923076923075,SZ_x__abs0.0053076923076923075,0.00530769,0.00530769,63.8519,59.0246,1.6092,47.2994,53.7368,5.67622,spectrum_169.png,halo_169.png,halo_ratio_169.png,halo_ratio_zoom_169.png,halo_abs_169.png,halo_diff_169.png
SZ,0.005333333333333333,SZ_x__abs0.005333333333333333,0.00533333,0.00533333,61.5393,57.8738,1.60879,47.4459,53.8458,5.69091,spectrum_170.png,halo_170.png,halo_ratio_170.png,halo_ratio_zoom_170.png,halo_abs_170.png,halo_diff_170.png
SZ,0.00535897435897436,SZ_x__abs0.005358974358974359,0.00535896,0.00535896,64.0403,58.5749,1.58618,48.6551,53.9783,5.69637,spectrum_171.png,halo_171.png,halo_ratio_171.png,halo_ratio_zoom_171.png,halo_abs_171.png,halo_diff_171.png
SZ,0.005384615384615384,SZ_x__abs0.005384615384615384,0.00538461,0.00538461,63.8524,58.2554,1.59598,47.2347,53.0029,5.69379,spectrum_172.png,halo_172.png,halo_ratio_172.png,halo_ratio_zoom_172.png,halo_abs_172.png,halo_diff_172.png
SZ,0.00541025641025641,SZ_x__abs0.00541025641025641,0.00541025,0.00541025,62.2735,59.3522,1.6546299999999998,49.3085,52.5076,5.70673,spectrum_173.png,halo_173.png,halo_ratio_173.png,halo_ratio_zoom_173.png,halo_abs_173.png,halo_diff_173.png
SZ,0.005435897435897436,SZ_x__abs0.005435897435897436,0.00543589,0.00543589,64.3522,58.2374,1.6582,45.7055,53.8454,5.7175400000000005,spectrum_174.png,halo_174.png,halo_ratio_174.png,halo_ratio_zoom_174.png,halo_abs_174.png,halo_diff_174.png
SZ,0.005461538461538462,SZ_x__abs0.005461538461538462,0.00546153,0.00546153,63.8041,57.9171,1.67242,41.6322,53.0171,5.706980000000001,spectrum_175.png,halo_175.png,halo_ratio_175.png,halo_ratio_zoom_175.png,halo_abs_175.png,halo_diff_175.png
SZ,0.005487179487179489,SZ_x__abs0.005487179487179488,0.00548718,0.00548718,63.7406,58.5286,1.63374,44.0722,50.9201,5.72612,spectrum_176.png,halo_176.png,halo_ratio_176.png,halo_ratio_zoom_176.png,halo_abs_176.png,halo_diff_176.png
SZ,0.005512820512820513,SZ_x__abs0.005512820512820513,0.00551282,0.00551282,61.3445,58.2048,1.65447,44.3543,53.3151,5.73495,spectrum_177.png,halo_177.png,halo_ratio_177.png,halo_ratio_zoom_177.png,halo_abs_177.png,halo_diff_177.png
SZ,0.005538461538461539,SZ_x__abs0.005538461538461539,0.00553846,0.00553846,63.2731,58.0541,1.69498,46.2116,53.0959,5.73149,spectrum_178.png,halo_178.png,halo_ratio_178.png,halo_ratio_zoom_178.png,halo_abs_178.png,halo_diff_178.png
SZ,0.005564102564102565,SZ_x__abs0.005564102564102565,0.00556409,0.00556409,62.3209,58.6346,1.60124,44.6435,54.2917,5.74737,spectrum_179.png,halo_179.png,halo_ratio_179.png,halo_ratio_zoom_179.png,halo_abs_179.png,halo_diff_179.png
SZ,0.00558974358974359,SZ_x__abs0.00558974358974359,0.00558974,0.00558974,55.233999999999995,58.7683,1.72711,44.95399999999999,53.8553,5.76103,spectrum_180.png,halo_180.png,halo_ratio_180.png,halo_ratio_zoom_180.png,halo_abs_180.png,halo_diff_180.png
SZ,0.005615384615384616,SZ_x__abs0.005615384615384616,0.00561538,0.00561538,60.9176,58.9111,1.69612,44.1919,53.8331,5.76996,spectrum_181.png,halo_181.png,halo_ratio_181.png,halo_ratio_zoom_181.png,halo_abs_181.png,halo_diff_181.png
SZ,0.005641025641025642,SZ_x__abs0.0056410256410256415,0.00564102,0.00564102,61.3063,59.5032,1.6684299999999999,42.0615,53.4261,5.77171,spectrum_182.png,halo_182.png,halo_ratio_182.png,halo_ratio_zoom_182.png,halo_abs_182.png,halo_diff_182.png
SZ,0.005666666666666667,SZ_x__abs0.005666666666666667,0.00566667,0.00566667,63.7196,58.9449,1.64219,45.4627,53.9578,5.78033,spectrum_183.png,halo_183.png,halo_ratio_183.png,halo_ratio_zoom_183.png,halo_abs_183.png,halo_diff_183.png
SZ,0.005692307692307693,SZ_x__abs0.005692307692307693,0.0056923,0.0056923,55.7571,58.8495,1.6462400000000001,42.8734,53.5941,5.78369,spectrum_184.png,halo_184.png,halo_ratio_184.png,halo_ratio_zoom_184.png,halo_abs_184.png,halo_diff_184.png
SZ,0.005717948717948718,SZ_x__abs0.005717948717948718,0.00571795,0.00571795,60.6679,60.2859,1.61904,45.4946,54.1091,5.77939,spectrum_185.png,halo_185.png,halo_ratio_185.png,halo_ratio_zoom_185.png,halo_abs_185.png,halo_diff_185.png
SZ,0.005743589743589744,SZ_x__abs0.005743589743589744,0.00574359,0.00574359,62.8284,59.0558,1.6657099999999998,42.2339,53.6155,5.7995,spectrum_186.png,halo_186.png,halo_ratio_186.png,halo_ratio_zoom_186.png,halo_abs_186.png,halo_diff_186.png
SZ,0.00576923076923077,SZ_x__abs0.0057692307692307696,0.00576922,0.00576922,63.5161,59.8185,1.66268,45.0034,54.0918,5.8038300000000005,spectrum_187.png,halo_187.png,halo_ratio_187.png,halo_ratio_zoom_187.png,halo_abs_187.png,halo_diff_187.png
SZ,0.005794871794871795,SZ_x__abs0.005794871794871795,0.00579487,0.00579487,53.8857,60.3264,1.64877,44.8746,54.3281,5.80766,spectrum_188.png,halo_188.png,halo_ratio_188.png,halo_ratio_zoom_188.png,halo_abs_188.png,halo_diff_188.png
SZ,0.005820512820512821,SZ_x__abs0.005820512820512821,0.00582028,0.00582028,62.5121,59.3699,1.69297,45.0942,53.6326,5.81922,spectrum_189.png,halo_189.png,halo_ratio_189.png,halo_ratio_zoom_189.png,halo_abs_189.png,halo_diff_189.png
SZ,0.005846153846153846,SZ_x__abs0.005846153846153846,0.00584614,0.00584614,61.1057,59.1406,1.70985,44.3284,53.2021,5.8297,spectrum_190.png,halo_190.png,halo_ratio_190.png,halo_ratio_zoom_190.png,halo_abs_190.png,halo_diff_190.png
SZ,0.005871794871794872,SZ_x__abs0.005871794871794872,0.00587179,0.00587179,62.3333,59.7637,1.6207799999999999,42.0511,53.331,5.8157,spectrum_191.png,halo_191.png,halo_ratio_191.png,halo_ratio_zoom_191.png,halo_abs_191.png,halo_diff_191.png
SZ,0.005897435897435898,SZ_x__abs0.005897435897435898,0.00589743,0.00589743,62.6073,60.0079,1.6342700000000001,45.9571,52.9366,5.82418,spectrum_192.png,halo_192.png,halo_ratio_192.png,halo_ratio_zoom_192.png,halo_abs_192.png,halo_diff_192.png
SZ,0.005923076923076922,SZ_x__abs0.005923076923076923,0.00592307,0.00592307,63.3174,59.2514,1.63801,44.3283,53.4672,5.83045,spectrum_193.png,halo_193.png,halo_ratio_193.png,halo_ratio_zoom_193.png,halo_abs_193.png,halo_diff_193.png
SZ,0.005948717948717949,SZ_x__abs0.005948717948717949,0.00594871,0.00594871,62.6623,59.0494,1.6047200000000001,46.8723,54.7549,5.83099,spectrum_194.png,halo_194.png,halo_ratio_194.png,halo_ratio_zoom_194.png,halo_abs_194.png,halo_diff_194.png
SZ,0.005974358974358975,SZ_x__abs0.0059743589743589745,0.00597435,0.00597435,62.8748,60.141999999999996,1.65767,45.9637,54.0987,5.8411599999999995,spectrum_195.png,halo_195.png,halo_ratio_195.png,halo_ratio_zoom_195.png,halo_abs_195.png,halo_diff_195.png
SZ,0.006,SZ_x__abs0.006,0.006,0.006,60.8789,62.5885,1.62475,49.2093,54.8252,5.846480000000001,spectrum_196.png,halo_196.png,halo_ratio_196.png,halo_ratio_zoom_196.png,halo_abs_196.png,halo_diff_196.png
SZ,0.006025641025641026,SZ_x__abs0.006025641025641026,0.00602561,0.00602561,61.8663,60.6859,1.60754,48.3049,55.42,5.83295,spectrum_197.png,halo_197.png,halo_ratio_197.png,halo_ratio_zoom_197.png,halo_abs_197.png,halo_diff_197.png
SZ,0.0060512820512820505,SZ_x__abs0.006051282051282051,0.00605128,0.00605128,64.2561,60.2445,1.57199,47.0491,55.4374,5.84175,spectrum_198.png,halo_198.png,halo_ratio_198.png,halo_ratio_zoom_198.png,halo_abs_198.png,halo_diff_198.png
SZ,0.006076923076923077,SZ_x__abs0.006076923076923077,0.00607692,0.00607692,64.4292,61.2805,1.6049,48.1149,55.0036,5.85133,spectrum_199.png,halo_199.png,halo_ratio_199.png,halo_ratio_zoom_199.png,halo_abs_199.png,halo_diff_199.png
SZ,0.0061025641025641035,SZ_x__abs0.006102564102564103,0.00610256,0.00610256,63.35,60.6936,1.61874,47.2654,55.8942,5.8376,spectrum_200.png,halo_200.png,halo_ratio_200.png,halo_ratio_zoom_200.png,halo_abs_200.png,halo_diff_200.png
SZ,0.006128205128205128,SZ_x__abs0.006128205128205128,0.00612819,0.00612819,63.5149,60.8435,1.5962399999999999,48.4334,56.0317,5.847169999999999,spectrum_201.png,halo_201.png,halo_ratio_201.png,halo_ratio_zoom_201.png,halo_abs_201.png,halo_diff_201.png
SZ,0.006153846153846154,SZ_x__abs0.006153846153846154,0.00615384,0.00615384,64.1935,61.0092,1.57518,47.9583,55.8532,5.85867,spectrum_202.png,halo_202.png,halo_ratio_202.png,halo_ratio_zoom_202.png,halo_abs_202.png,halo_diff_202.png
